,Text,label
1092,"La deuda pública según Protocolo de Déficit Excesivo (PDE) ha alcanzado un saldo de 1.069.876 millones de euros (1,07 billones), y supone que el nivel de deuda sobre el PIB se sitúe en el entorno del 99%. Sin embargo, el pasivo total en circulación de las",FAKE
1093,"La DGT ha comunicado en una nota de prensa que a partir de ayer, todos los conductores que conduzcan fumando pueden ser sancionados con una cuantiosa multa y la retirada instantánea de 4 puntos. Según el texto, esta acción vulnera los artículos 17 y 18 de",FAKE
1094,"La Diputación de A Coruña conmemora mañana el Día del Libro distribuyendo 6.000 volúmenes de su fondo editorial en bibliotecas, mercados, centros de salud o escuelas en el marco del programa ""Libros para ser libres"". ""Queremos conmemorar el Día del Libro ",REAL
1095,La Diputación de Sevilla le paga casi 60.000 euros al alcalde socialista de Morón por no ir a trabajar,REAL
1096,La dirección de 'Los Simpson' zanja la polémica surgida en torno al personaje de Apu Nahasapeemapetilon eliminándolo para siempre de la popular serie televisiva. Después de las acusaciones de racismo vertidas sobre la comedia a raíz del documental 'El Pro,FAKE
1097,La dirección de la serie de animación ha decidido prescindir del personaje tras las críticas obtenidas con el lanzamiento del documental 'El problema de Apu',FAKE
1098,La Dirección General de Tráfico (DGT) ha anunciado la compra de 62 camiones radares que empezarán a vigilar las carreteras españolas a partir de la operación Semana Santa en busca de infractores. Tras las pruebas realizadas de estos camiones en la ciudad ,FAKE
1099,"La dirección nacional del Partido Popular ha logrado cuadrar el círculo. A pesar de los malos resultados de las elecciones generales de abril y de la pérdida de subvenciones, los populares han evitado el Expediente de Regulación de Empleo (ERE). Contra lo",REAL
1100,"La economía de los 28 países de la eurozona creció un 0,2% entre abril y junio frente al trimestre anterior, cuando el alza fue del 0,4%, según los datos publicados este viernes por Eurostat, la oficina comunitaria de estadística. El PIB del club de los p",REAL
1101,"La edad media de los coches que circulan por la región es de 12 añosNoticias relacionadas La venta de coches creció en 2016 un 10,69% Las ventas de coches frenan su crecimiento en 2018 y se sitúan en 1,32 millones Noticias relacionadas La venta de coches ",REAL
1102,"La educación finlandesa es pública y gratuita, para todos y en las mismas condiciones, entre los 7 y los 16 años. Finlandia consiguió al abolir la educación privada generar las condiciones que en el mediano y largo plazo produjeran desigualdades en la soc",FAKE
1103,La empresa Glovo ha anunciado que el repartidor que sufrió un accidente mortal el pasado sábado tras ser arrollado en Barcelona no estaba registrado como empleado suyo. ,REAL
1104,"La entrada en este índice no se hará efectiva hasta el 23 de septiembre e incluye una representación de los líderes de los principales sectores empresariales europeos, cubriendo 50 valores de 17 paísesIberdrola se ha convertido en nuevo integrante del índ",REAL
1105,"La escuela de arte y diseño Massana, asociada a la Universidad Autónoma de Barcelona y dependiente de la Generalitat de Cataluña ha colgado una estelada del despacho del profesorado. La politización ejercida sobre las aulas a todos los niveles en Cataluña",FAKE
1106,La estampa hasta ahora inédita de un Pleno de investidura sin candidato a la Presidencia de la Comunidad de Madrid fue ayer el símbolo más elocuente del bloqueo en el que se encuentran las negociaciones en la región. Para poder conservar el Gobierno de la,REAL
1107,"La estrella del Juventus, de 34 años de edad, donó 1.5 millones de dólares para responder la necesidad de los palestinos musulmanes por el mes de Ramadán. El futbolista portugués, Cristiano Ronaldo, uno de los mejores futbolistas del planeta, continúa ayu",FAKE
1108,"La ex secretaria de Estado Madeleine Albright, dispuesta a convertirse al Islam en protesta contra Trump MADRID, 27 Ene. (EUROPA PRESS) - La ex secretaria de Estado estadounidense Madeleine Albright, la primera mujer en acceder a este cargo en el país, ha",FAKE
1109,"La falta de oficinas afecta a 479 municipios, que suponen el 5% de la población regionalEn Castilla-La Mancha hay 479 pueblos que no tienen banco . Se trata de la tercera comunidad autónoma con más municipios sin oficinas bancarias , solo por detrás de Ca",REAL
1110,"La familia de Curro ha escondido a su perro en un lugar seguro y tranquilo para evitar que sea sacrificado, y que el animal pueda así seguir viviendo. El perro defendió su hogar de un ladrón rumano (con 76 antecedentes por robo) mordiéndole en una mano. H",FAKE
1111,"La famosa Viagra podría tener un sorprendente efecto beneficioso par la salud, aparte del que ya tiene. Su combinación con otro medicamento, llamado Plerixafor, es un método nuevo y rápido para obtener células madre de donantes para ser utilizadas en los ",REAL
1112,"La Federación habla ya de ""indicios claros"" de amaño en el Huesca-Nàstic ",REAL
1113,"La Fiscalía de Elche acaba de calificar uno de los sucesos que más ampollas levantó cuando salió a la luz el pasado mes de febrero. Sus contornos, desde luego, son estremecedores. La consecuencia: una niña de sólo 4 años con secuelas irreversibles tras in",REAL
1114,"La Fiscalía General ha remitido a la Fiscalía de la Audiencia Nacional la denuncia presentada por el partido político Vox contra la ONG Open Arms para su estudio y a fin de determinar su eventual trascendencia penal, según han informado a Europa Press. Es",REAL
1115,"La Fiscalía investigará la actividad de una agencia de gestación subrogada ucraniana que ofrece sus servicios en España a través de una filial en nuestro país, tras la denuncia del Gobierno que ve posibles indicios de delito en esta empresa, cuya matriz y",REAL
1116,La Fiscalía pide 15 años de cárcel para un imán que violó a un alumno de Corán ,REAL
1117,La formación de Santiago Abasccal convoca un acto en Madrid después de que Junta Electoral les prohibiera la asistencia a las citas electorales en RTVE y AtresmediaA cinco días de celebrar las elecciones generales Vox sigue sacando músculo electoral llena,REAL
1118,"LA FOTO DE LA VERGÜENZA Este es el interior de los Juzgados de Violencia sobre la Mujer en Madrid, concretamente el hueco de la escalera.",FAKE
1119,La foto que quiso evitar Moncloa de Pedro Sánchez y Begoña Gómez ‘gozando’ mientras arde Gran Canaria,FAKE
1120,"La francesa Stéphanie Frappart , que entrará este miércoles en la historia en la Supercopa de Europa entre el Liverpool y el Chelsea por ser la primera mujer que arbitrará una final masculina de competición UEFA , aseguró que está ""lista"" para esta cita y",REAL
1121,"La Fundación del FC Barcelona ha anunciado que dará apoyo a un programa de Open Arms en Senegal para ""reforzar las capacidades, conocimientos y habilidades"" de los jóvenes y sus comunidades. El proyecto en la localidad de Mbour (Senegal), que empezó a pri",REAL
1122,"La Fundación Mutua Madrileña ha entregado ayudas sociales a tres proyectos del País Vasco, entre ellas una partida de más de 32.000 euros para apoyar una iniciativa de la Asociación de Intervención Social Suspergintza. Según ha informado en una nota la fu",REAL
1123,"La gestación subrogada se ha convertido en un tema de divisiones entre la comunidad LGBT que puede conllevar una ""ruptura"" en los movimientos promotores de pluralizar la diversidad de género, advirtió hoy el filósofo Lorenzo Bernini. En su intervención en",REAL
1124,La gotafria deja imágenes tan increíbles como este rayo impactando en pleno pueblo de Redovan,FAKE
1125,La Guardia Civil busca a una menor de edad desaparecida en Sevilla hace 16 días,REAL
1126,"La Guardia Civil de Ceuta ha interceptado esta madrugada una embarcación neumática que se dirigía hacia las costas de Cádiz con 12 inmigrantes, todos de nacionalidad marroquí. Según ha informado a Efe un portavoz de la Guardia Civil, la intervención se ha",REAL
1127,La Guardia Civil desmantela cada vez más fábricas clandestinas de cigarrillos 'fake'. Los hacen trabajadores esclavizados con maquinaria traída de tabacaleras abandonadas. ,REAL
1128,La Guardia Civil encuentra a una mujer deshidratada en el puerto de Almería que viajaba en una maleta Tenía evidentes síntomas de agotamiento y deshidratación además de estar completamente encogida y entumecida S. E. @abcespana Actualizado: 30/07/2019 13:,REAL
1129,"La Guardia Civil ha interceptado en el puerto de Ceuta a un menor de 13 años sin documentaciónque manifestaba ser de Ceuta y que viajaba con dos personas, ambas de nacionalidad marroquí con documentos falsos y que ha sido detenidas. Según ha informado est",REAL
1130,"La Guardia Civil ha terminado la investigación sobre el grave destrozo en la duna fósil de Doñana , El Asperillo, declarada monumento natural. Este jueves a primera hora están citados en la Comandancia de Huelva para declarar como investigados el concejal",REAL
1131,La Guardia Civil investiga el hallazgo del cadáver de una persona en la provincia de Zaragoza y que permanece sin identificar. Fuentes del instituto armado han informado este martes a Efe de que el cuerpo fue localizado el pasado sábado día 28. Dichas fue,REAL
1132,La Guardia Civil localiza en buen estado a la menor desaparecida en Osuna ,REAL
1133,"La Guardia Civil registra este jueves la casa de la pareja sentimental de Dana Leonte, la joven de 31 años de nacionalidad rumana desaparecida el pasado 12 de junio en Arenas (Málaga). Los agentes detuvieron ayer al joven S.R.G por su presunta implicación",REAL
1134,"La historia del día en que la policía de Rajoy entró en ""el zulo"" de Bárcenas para quitarle la información contra el PP. Llegaron a robarle manuscritos de su mujer, comprar a su chófer y mandar a un 'cura' a su casa. ",REAL
1135,"La huelga del año pasado fue un fracaso absoluto. No la secundaron ni el 2% de las mujeres. De hecho, ese día subió el consumo eléctrico, que lo normal en una huelga es que baje: incluso en las huelgas generales fallidas de 2010 y 2012 la demanda de elect",FAKE
1136,"La imagen de un entierro en Nigeria ha dado la vuelta al mundo. En ella, se ve cómo varios hombres introducen un coche de alta gama en la fosa reservada en el suelo para un entierro. Pero la escena no es real, sino que pertenecería a una película. Su hist",FAKE
1137,"La industria del tabaco es cautelosa cuando habla de los cigarrillos electrónicos. Aunque impulsa su uso como más seguro que el de combustión, cuando se refiere a su menor riesgo suele añadir la palabra ""potencial"". Porque no sabe a ciencia cierta si real",REAL
1138,La inmigración sigue haciendo puntos: futuros Menas celebran que van a venir a España con un asesinato. Advertimos que las imágenes pueden herir vuestra sensibilidad. Unos jóvenes que no tienen más de 15 años y candidatos a venir a España o a cualquier ot,FAKE
1139,"La interpretación errónea de la sentencia del juzgado contencioso administrativo número 9 de Madrid que da luz verde a la candidatura de Carles Puigdemont, Clara Ponsatí y Toni Comín a las elecciones europeas, ha dado pie a que se atribuyera a este juzgad",FAKE
1140,La investigadora Anabel Forte demuestra cómo las matemáticas pueden sernos de ayuda en los escenarios más insospechados ,REAL
1141,La investigadora Anabel Forte demuestra cómo las matemáticas pueden sernos de ayuda en los escenarios más insospechados ,REAL
1142,"La islamización en España sigue avanzando. Si esta semana se confirmaba que en el curso 2018-2019 los colegios públicos de La Rioja darán clases de religión islámica, en Andalucía, todos los colegios públicos obligan a sus estudiantes a comer comida Halal",FAKE
1143,"La islamización en España sigue avanzando. Si esta semana se confirmaba que en el curso 2018-2019 los colegios públicos de La Rioja darán clases de religión islámica, en Andalucía, todos los colegios públicos obligan a sus estudiantes a comer comida Halal",FAKE
1144,"La islamización en España sigue avanzando. Si esta semana se confirmaba que en el curso 2018-2019 los colegios públicos de La Rioja darán clases de religión islámica, en Andalucía, todos los colegios públicos obligan a sus estudiantes a comer comida Halal",FAKE
1145,"La Justicia ha ordenado sacrificar al perro, según sus dueños «un animal noble y tranquilo», que defendió su casa de un ladrón de origen rumano. Este ladrón asaltó una vivienda de un pequeño pueblo de Huelva con el objetivo de robar una bicicleta. Los lad",FAKE
1146,La Justicia reabre el caso de las 1.800 viviendas públicas vendidas a un fondo buitre por el Gobierno de Ana Botella,REAL
1147,"La líder podemita en Andalucía, Teresa Rodríguez, ha vuelto a hacer el ridículo en el Parlamento Andaluz con unas esperpénticas declaraciones hablando de ""memoria histórica andluza"". Rodríguez, muy contenta tras la victoria de su marido “Kichi” en las ele",FAKE
1148,"La líder podemita en Andalucía,Teresa Rodríguez,ha vuelto a hacer el ridículo en el Parlament Andaluz. Teresa Rodríguez: “Reivindicamos el califato omeya por encima de los racistas Reyes Católicos” Teresa Rodríguez demuestra que es pro-inmigración e insul",FAKE
1149,"La Liga consigue el 30% del apoyo de los italianos en estos comicios europeos, ligeramente por debajo de las previsiones. Los sondeos más optimistas le auguraban un 35% de los votos ",REAL
1150,La Línea 2 del Metro de Madrid reabre este viernes su tramo cortado durante cuatro meses ,REAL
1151,"La lista de Sánchez Mato, la abstención fuera de la M-30 y la caída del PSOE, claves del vuelco en el Ayuntamiento de Madrid",REAL
1152,"La llegada de Neymar al Barça terminó en los tribunales , como también su salida. De Santos a París, con escala en Barcelona siempre con ruido de por medio. En octubre de 2016, tres años después que se anunciara su fichaje, el club azulgrana celebró la re",REAL
1153,La llegada del 'dark mode' a Instagram era esperada desde hace demasiado tiempo por los usuarios de la red social. ¿Por qué es importante la adopción del modo oscuro?,REAL
1154,"La locura independentista no tiene límites. Esta madrugada, varias personas han dejado estatuas independentistas forradas con bolsas de basura de color amarillo y abrazándose a los árboles para reclamar el voto para los partidos independentistas. La image",FAKE
1155,La madre de una joven con anorexia reúne 315.000 firmas para exigir más unidades especializadas,REAL
1156,La madre lleva el caso ante el Defensor del Pueblo catalán «Sindic de Greuges». la que estaba de suplente de la directora ya que no estaba. En fin se le ha dirigido en castellano y ella le ha contestado en catalán. A lo que mi hija le ha contestado: «No v,FAKE
1157,"La Mancha es la comunidad autónoma que menos tarda en reconocer prestaciones a los desempleados , con un plazo medio de 0,40 días entre la fecha de solicitud y la fecha de resolución, según datos del Ministerio de Trabajo, Migraciones y Seguridad Social c",REAL
1158,"La manifestación del Orgullo 2019 hará un ""muro de contención"" a su paso por el Ayuntamiento de Madrid para frenar a la ""ultraderecha que ha entrado en las instituciones"", según ha anunciado Uge Sangil, presidenta de la Federación Estatal de Lesbianas, Ga",REAL
1159,La maquinaria cerámica contraataca el freno inversor en el sector cerámico español con la búsqueda de mercados exteriores y con el temor de que la competencia al alza genere una guerra de precios. Los fabricantes de maquinaria cerámica españoles cerraron ,REAL
1160,"La Marina Real marroquí interceptó la pasada noche en el mar Mediterráneo a 247 emigrantes que viajaban clandestinamente hacia España. Los emigrantes, que viajaban en varias embarcaciones, son en su mayor parte subsaharianos y varios de ellos se encontrab",REAL
1161,"La maternidad frustrada de las españolasParda se ha montado con las declaraciones de la vicepresidenta del gobierno en funciones Carmen Calvo asegurando que el feminismo ""no es de todas"" porque se lo han ""currado en el pensamiento socialista"". Puedo enten",REAL
1162,"La menor acudió al hospital por un ""fuerte dolor abdominal"". Allí, los médicos comprobaron que estaba embarazada y, tras preguntar quién era el progenitor, respondió que su padre. La madre restó importancia a lo sucedido asegurando que la niña era ""muy fa",REAL
1163,"La meta del Acuerdo de París de mantener el calentamiento global muy por debajo de 2 grados no podrá lograrse sin cambios en el uso global del suelo, lo que está ligado al modo en que producimos alimentos, ha advertido este jueves un informe de la ONU, qu",REAL
1164,"La ministra de Sanidad compró en 2006 un piso en Madrid, ya que pasaba al menos cuatro días a la semana en la capital. Aun así, Carcedo siguió cobrando las dietas de alojamiento que da el Congreso de los Diputados a los diputados de fuera de Madrid. La mi",FAKE
1165,"La ministra de Sanidad, María Luisa Carcedo, puso su piso de Madrid a nombre de su hijo en enero de 2013, para poder seguir cobrando las dietas de alojamiento que el Congreso de los Diputados abona a los parlamentarios procedentes de otras circunscripcion",FAKE
1166,"La ministra socialista de Educación y Formación Profesional, Isabel Celaá, comparece esta mañana por primera vez en la Comisión de Educación del Congreso, donde explica cómo va a revertir algunas de las medidas del anterior Gobierno del PP. Celaá ha conf",FAKE
1167,"La Misa del domingo en La 2 en peligro* El próximo domingo poned la TVE-2 a las 10:30 h. el programa de la Santa Misa, pues una vez más van a medir la audiencia (como sabéis quieren dejar de retrasmitirla y están buscando la excusa). Es muy importante que",FAKE
1168,LA MODA ha vivido siempre en esa dualidad entre lo superficial y lo reivindicativo. Sus estéticas transgresoras han impulsado diversos cambios sociales. Y la integración de miembros de cualquier colectivo en el sector ha ido por delante de la sociedad. Po,REAL
1169,La muerte de un repartidor de Glovo ha aflorado un mercado ilegal de subalquiler de licencias que desprotege aún más a los ciclistas.,REAL
1170,"La muerte de una joven de 15 años este jueves tras sufrir un atragantamiento cuando comía un bocadillo de jamón en el recreo o el reciente fallecimiento de una niña de 4 años al atragantarse con un anacardo en su casa de Bilbao, son los últimos acontecimi",REAL
1171,"La muerte del trabajador de Glovo destapa un mercado negro de riders: ""Es una práctica habitual""",REAL
1172,"La mujer de Carles Puigdemont, Marcela Topor, huye a Rumanía con sus dos hijos a sabiendas de que algo muy grave va a ocurrir a partir del lunes 16 de octubre de 2017 en la Comunidad Autónoma de Cataluña. Nadie tan protegida como ella huiría si no tiene a",FAKE
1173,"La NASA admite que el cambio climático ocurre debido a los cambios en la órbita solar de la Tierra, y NO debido a los vehículos y los combustibles fósiles.",FAKE
1174,La noticia de “la novatada” de la Complutense del jueves 12 de septiembre de 2019 OMITE en los telediarios LA NACIONALIDAD Y RAZA del agresor y le tapan la cara y la media luna del Islam para no admitir que este animal se jacta con su camiseta de agredir ,FAKE
1175,"La nueva ""moda"" de tirar personas al tren de forma aleatoria llega a España. Ver Nota al final Una nueva y macabra ""moda"" se expande por Europa. Consiste en arrojar a las vías del tren a gente de forma aleatoria a personas que se encuentran en el andén. E",FAKE
1176,"La OMS incluye por primera vez el síndrome del ""burn-out"" en su lista de enfermedades",REAL
1177,La ONG se quiere vengar así del politico por «abanderar» la regulación de ayudas sociales a inmigrantes cuando era alcalde de VitoriaSOS Racismo de Álava ha solicitado a la Fiscalía de la Audiencia Provincial de Segovia que abra diligencias para investig,REAL
1178,"La operación se materializará en las próximas semanas, según ha informado la entidadAbanca acaba de recibir la autorización del Banco Central Europeo (BCE) a la operación de compra de Banco Caixa Geral , lo que permitirá acelerar la fusión de ambas entida",REAL
1179,"La oposición califica esta medida como, ""producto de que hay dos gobiernos en uno""Compartir en FacebookCompartir en TwitterOtrosCerrarCompartir en LinkedinCompartir en PinterestVer comentariosGuardarImprimirEl PaísTwitterAgenciasMadrid 25 SEP 2019 - 02:13",REAL
1180,La oposición pide al dirigente del PP que explique los criterios de la designación de Dolores Moreno como directora del conservatorio de danza de MálagaEl Gobierno andaluz ha salido esta mañana a defender el proceso de designación de la hermana del presid,REAL
1181,"La página web 8chan se han convertido en un altavoz de ideas supremacistas y complotistas en todo el mundoUn mejunje de delirios complotistas, épica de poliespán y odio nutrían «La verdad inoportuna», el manifiesto con el que Patrick Cursius, autor del ti",REAL
1182,"La pareja pensó que se trataba de una broma de mal gusto ya que todo el mundo se las hacía por haber nacido el mismo día y tener cierto parecido. Un matrimonio estadounidense buscaba tener hijos y, tras intentarlo de forma natural, se sometieron a un trat",FAKE
1183,La pasada madrugada fue detenido el dueño de un puticlub de un pueblo cercano a Bilbao tras haberse demostrado que llevaba meses echando viagras en la depuradora de agua del pueblo para así aumentar su clientela. Según parece el puticlub que gestiona este,FAKE
1184,"La pelea ha tenido lugar a las 0.51 horas de este jueves, en la calle General Moscardó GuzmánDos hermanos, una mujer y un hombre, se han peleado en su domicilio de Guadalajara y el suceso ha terminado con la mujer en el hospital, con heridas y cortes de a",REAL
1185,"La pensión por incapacidad permanente para mayores de 55 años y cotizando toda la vida es de 420€, pero...aquí está la noticia: la renta básica aprobada en Valencia, para 'inmigrantes ilegales y refugiados"" que no han cotizado nada, es 535€. Ahora vas y l",FAKE
1186,"La periodista Isabel Muntané ha recibido hoy el Premio Aspasia 2019, que concede la asociación de Mujeres Directivas y Profesionales de Acción Social, por su defensa de la equidad de género. El jurado del premio, que se ha entregado esta tarde en la Sala ",REAL
1187,"La periodista y escritora Valeria Vegas en la Biblioteca Nacional. BERNARDO PÉREZValeria Vegas (Valencia, 33 años) es periodista y escritora. Reside en la capital desde 2015 y es autora, entre otros, de la autobiografía de La Veneno (Digo, ni puta ni sant",REAL
1188,"La plataforma CIES No pone en duda la versión oficial que indica que el joven se suicidó después de una pelea con otros internosEl Defensor del Pueblo ha abierto una investigación sobre la muerte, el pasado 15 de julio, de un joven marroquí de 23 años en ",REAL
1189,"La policía científica investiga un crimen, en una foto de archivo. Albert GarciaEl hombre de 30 años que resultó herido grave en una agresión con arma blanca el pasado sábado en La Torre de Claramunt (Anoia) falleció anoche en el hospital, por lo que al j",REAL
1190,La Policía de la localidad de Plymouth (Inglaterra) está probando ya un nuevo método para controlar la velocidad. Se trata de un camión camuflado en circulación con radar incorporado. Estamos acostumbrados y hasta casi hemos memorizado cuáles son los mode,FAKE
1191,"La policía de las ciudades demócratas han recibido órden de no cooperar con ellasEn el inicio de una campaña de redadas para arrestar a inmigrantes sin papeles anunciada por Donald Trump, el gobierno de Estados Unidos ha reforzado el personal en centros ",REAL
1192,"La Policía dice que si ves un perro encerrado en un coche cuando haga extremo calor, hagas una foto y luego rompas la ventana. De esta manera no serás acusado de daños criminales y la policía tendrá pruebas para llevar a los propietarios de esos perros a ",FAKE
1193,La Policía ha confirmado que el autor del tiroteo cometió primero ese crimenLa Policía noruega ha anunciado este domingo que el cadáver encontrado en el domicilio del autor del tiroteo del sábado en una mezquita de las afueras de Oslo era el de su hermans,REAL
1194,La Policía investiga en Iveco un posible delito contra la intimidad por la difusión del vídeo sexual ,REAL
1195,"La Policía Nacional de Ceuta ha detenido en las últimas horas a seis personas, tres adultos y tres menores de edad de nacionalidad española, como presuntos responsables de agredir, amenazar y robar con violencia a jóvenes migrantes que sobreviven en la zo",REAL
1196,"La Policía Nacional ha auxiliado en el puesto fronterizo de Motril (Granada) a tres inmigrantes que estaban ocultos en ferri procedente de Melilla. Al percatare de la presencia policial, dos de ellos se lanzaron al agua, desde donde fueron auxiliados y r",REAL
1197,"La Policía Nacional ha detenido en el puerto de Melilla en un mismo día y en varias actuaciones a un total de ocho personas por intentar pasar ilegalmente a cuatro inmigrantes, entre ellos dos menores de edad, al interior de los buques que conectan la ciu",REAL
1198,La Policía Nacional ha detenido en Granada a un español de 51 años que se presentaba sin serlo como un abogado y asesora expertos en trámites de extranjería y que cobraba para realizar empadronamientos ilegales que provocaron Según ha informado en un comu,REAL
1199,"La Policía Nacional ha detenido en Palma a cinco personas por presuntos delitos de trata de seres humanos con fines de explotación sexual, pertenencia a organización criminal, amenazas, coacciones y lesiones, por traer a una joven de 19 años desde Rumanía",REAL
1200,"La Policía Nacional informa a los que salen por la noche, a los que salen de la universidad, trabajo y a la salida de los colegios; Si encuentran a un niño que llora en la calle, con una dirección en la mano, y les dice que lo acompañen a esa dirección (a",FAKE
1201,La Policía usará por primera vez un dron para vigilar un espectáculo ,REAL
1202,"La portavoz de Galicia en Común, Yolanda Díaz, ha señalado este jueves que el presidente del Gobierno en funciones, Pedro Sánchez, ""parece estar intentando alargar los tiempos para llegar tarde, hacer imposible una negociación"" y, por lo tanto, ""forzar pa",REAL
1203,"La portavoz de Igualdad del PSOE andaluz, Soledad Pérez, ha mostrado este jueves su desconfianza en la información que está dando la Junta sobre el brote de listeriosis y ha pedido un ""teléfono a disposición de la ciudadanía"", así como un parte diario de ",REAL
1204,"La portavoz de Vox en Madrid, Rocío Monasterio , ha enviado al PP y a Ciudadanos un documento programático que podría desbloquear la investidura en la Comunidad de Madrid, según fuentes parlamentarias. Desde la formación que preside Santiago Abascal han e",REAL
1205,"La portavoz municipal de Vox y única concejal de este partido en el Ayuntamiento de Albacete, Rosario Velasco, ha anunciado este miércoles su dimisión como presidenta de este partido en la provincia, aunque seguirá como edil. Lo ha hecho a través de un me",REAL
1206,"La presencia de más de mil menas provoca un gasto millonario. La presencia de menores extranjeros no acompañados, más conocidos como menas, supone un gasto millonario para la Región de Murcia. Para este año, se espera que la presencia de menas, en su mayo",FAKE
1207,"La presidenta de la Asociación para la Defensa de la Mujer 'La Rueda' de Burgos, Laura Pérez, cree que en e caso del asesinato de Mónika Asenova, este lunes en Salas de los Infantes (Burgos), falló el sistema en varios puntos. Durante una concentración de",REAL
1208,"La prestigiosa Universidad de Oxford ha tomado una polémica decisión que no está dejando a nadie indiferente. A partir de ahora, y según informa el ‘Daily Mail’, las mujeres tendrán 15 minutos más para terminar los exámenes de informática y matemáticas. L",FAKE
1209,"La primera empresa semipública española imputada por corrupción, la firma de venta de armas Defex, no puede hacer frente a la fianza millonaria que le impuso en mayo pasado la Audiencia Nacional . El conglomerado público SEPI, del que depende Defex, ha co",REAL
1210,La primera publicación dirigida a la comunidad homosexual de un país árabe nació en 2007. Hoy sobrevive pese a la hostilidad de sectores conservadores y al bloqueo por el gobierno de Jordania ,REAL
1211,"La procesión de Nuestra Señora de la Soledad y del Desamparo y del Cristo Yacente, la última de la Semana Santa en Madrid, ha hecho este sábado su recorrido acompañada por miles de fieles en una tarde de nubes y claros y al son de los tambores de las band",REAL
1212,"La propuesta sale adelante con los votos de ERC, Junts y En Comú Guanyem, pero no se ejecutará a la espera de un informe jurídicoCompartir en FacebookCompartir en TwitterOtrosCerrarCompartir en LinkedinCompartir en PinterestVer comentariosGuardarImprimirB",REAL
1213,"La provincia de Madrid es la que tiene los alquileres más caros de España, seguida de la de Barcelona. En la primera los inquilinos pagan como media 819 euros mensuales y en la segunda, 769 euros. Es una de las principales conclusiones del Observatorio de",REAL
1214,"La próxima vez que te saques un moco y te lo metas en la boca, hazlo con orgullo. Según un estudio, los adultos (como los niños) deberíamos hurgarnos la nariz, comernos los mocos y, por si fuera poco, animar a nuestros hijos a hacer lo mismo. De acuerdo c",FAKE
1215,"La próxima vez que veas a tus hijos comiéndose los mocos deberás pensártelo dos veces antes de echarles una reprimenda. es cierto que es algo resulta bastante antiestético, por no decir que está considerado una guarrada. pero varios estudios médicos apunt",FAKE
1216,"La prueba iniciará con los trabajadores municipales de Gotemburgo, quienes serán los primeros en participar de una experiencia laboral que permitirá poner “a prueba” el sistema de seis horas diarias, cinco días a la semana. Las autoridades suecas creen qu",FAKE
1217,La que no conoce las cifras es la Sra. Carmena que durante su mandato ha desahuciado a 13 mil familias. Cuanta demagogia y mentira disfrazada de populismo barato. ,FAKE
1218,La quema de Iglesias ya ha llegado: el ambiente pre guerracivilista está instalándose en España y se extiende por nuestra patria como una metástasis ante la ineficacia policial y la indiferencia de la Fiscalía para Delitos de odio que jamás interviene cua,FAKE
1219,"La Real Academia de la Lengua (RAE), ha aceptado el uso de “HAIGA”, para su utilización en las tres personas del singular del presente del subjuntivo del verbo hacer, aunque asegura que la forma más recomendable en la lengua culta para este tiempo, sigue ",FAKE
1220,"La realidad siempre supera a la ficción. Una mujer se atragantó con el semen de su amante en un hotel de Brasil. Un fallecimiento digno de aparecer en el mítico '1.000 maneras de morir'. ¡Qué mala leche! La surrealista escena ocurrió en Natal, la capital",FAKE
1221,"La reciente condena en contra del oficialista Partido Popular de Mariano Rajoy lo definió como una organización criminal. El PP fue condenado por la Audiencia Nacional española por la denominada Trama Gürtel que terminó con su tesorero, Luis Bárcenas, con",FAKE
1222,"La red de acogida de Irun (Gipuzkoa) ha denunciado este sábado que el Gobierno francés sigue devolviendo a España, de manera ilegal, a inmigrantes subsaharianos que han cruzado la frontera con destino al norte de Europa. Esta red ciudadana se constituyó ",REAL
1223,"La reedición del pacto entre nacionalistas y socialistas puede dejar a la coalición abertzale sin alcalde en cinco localidades guipuzcoanas, dos vizcaínas y una alavesa.",REAL
1224,"La relación definitiva de beneficiarios, así como el listado de excluídos, fueron publicados el pasado 21 de octubre en el BOCM 253 Orden de 20 de octubre de la Consejería de Transportes, Vivienda e Infraestructuras. En este sentido, se da respuesta al pr",FAKE
1225,"La Renta Garantizada de Ciudadanía es una actualización realizada por los independentistas de la antigua Renta Mínima de Inserción, y además cumple con todos los requisitos para ser considerada la nueva paguita de moda. Duración indefinida Hay varias razo",FAKE
1226,"La repetición de las elecciones generales , fruto del fracaso en la negociación entre el PSOE y Unidas Podemos , provoca que los diferentes sectores de la formación tomen posición e, incluso, critiquen la actuación seguida. El último movimiento es del sec",REAL
1227,La represión aumenta cada día más en Alemania. El estado va a retirar los hijos a los padres que publican críticas (palabras o frases calificadas de racistas por el Estado) en Internet (Facebook…). La información ha sido publicada en la revista de los ,FAKE
1228,"La resolución judicial explica que, mientras esto ocurría, el coche en el que viajaba la pareja circulaba por el carril izquierdo de la autopista, adelantando a varios vehículos pese a que el acusado y conductor no prestaba atención alguna a la conducción",REAL
1229,"La revista britànica també aconsella que els acussin de ""desobeir la Constitució"" per desencallar la situació política. The Economist, revista conservadora del Regne Unit, recomana en un editorial al president del govern espanyol Pedro Sánchez ""que allibe",FAKE
1230,"La revista feminista Medusa Magazine -con más de 152.000 seguidores en Facebook- ha publicado un artículo que no ha dejado a nadie indiferente. Bajo el título 'Hacer la masturbación ilegal para los hombres', la autora desgrana una serie de argumentos que ",FAKE
